order_id,time_s,hour,pickup_node,dropoff_node,drive_time_s,drive_dist_m
3109,43165.0,11,49789337,49775993,406.4,4757.0
3110,43166.9,11,49770423,49774070,117.9,1187.0
3111,43167.1,11,49797063,1462088991,922.4,11595.0
3112,43167.6,11,4325552565,49764374,127.8,1623.0
3113,43168.5,11,6796840445,49726410,682.0,7771.0
3114,43174.1,11,4303519741,49734413,645.2,8664.0
3115,43175.2,11,49735524,49770719,377.9,4158.0
3116,43176.7,11,4635639616,49861549,718.8,7940.0
3117,43178.7,11,49720045,11332977609,509.7,5754.0
3118,43179.4,11,7319959761,49745459,607.2,6776.0
3119,43182.0,11,49745193,49797942,536.0,5895.0
3120,43184.0,11,49825108,49743898,614.7,8115.0
3121,43185.7,11,49821658,49791920,838.4,9814.0
3122,43189.4,11,638452596,49788660,350.1,3901.0
3123,43191.6,11,1379471024,49773070,220.7,2456.0
3124,43193.6,11,49822928,49809832,967.3,11672.0
3125,43195.8,11,49742771,49799017,367.1,3782.0
3126,43197.8,11,49745240,883610590,386.3,4466.0
3127,43199.2,11,49773557,49789458,515.1,7253.0
3128,43202.3,12,49793411,49743895,1313.0,17071.0
3129,43203.3,12,49809376,1466232947,691.6,8509.0
3130,43203.6,12,655442847,49768392,589.4,7299.0
3131,43205.9,12,49763628,2765545529,341.4,3957.0
3132,43206.9,12,49797586,10088220376,713.8,8139.0
3133,43208.0,12,3670756359,49854291,619.7,7239.0
3134,43208.9,12,49741703,5556599909,309.2,3493.0
3135,43211.0,12,49719895,49850735,608.2,6909.0
3136,43213.0,12,49740244,49789451,966.6,12599.0
3137,43214.4,12,49745461,10979910219,373.3,4237.0
3138,43215.8,12,49763609,49773943,508.0,6558.0
3139,43221.8,12,49745677,49763155,788.9,8890.0
3140,43222.8,12,3012784293,632879321,283.3,3205.0
3141,43224.2,12,49745208,49810636,594.8,6519.0
3142,43225.5,12,4792249103,641127587,121.3,1364.0
3143,43226.5,12,3125718572,49788100,369.7,4265.0
3144,43236.5,12,49770670,49731745,246.2,2777.0
3145,43238.7,12,49763640,49797794,823.5,10640.0
3146,43244.0,12,633923743,4387066892,251.0,2741.0
3147,43244.9,12,9983605758,49772565,324.1,3651.0
3148,43246.8,12,49777556,49758559,247.1,2795.0
3149,43250.3,12,9134098214,49761425,707.4,8859.0
3150,43250.7,12,3013407820,49772320,382.5,4339.0
3151,43250.9,12,49745214,49758559,495.0,5597.0
3152,43256.1,12,3151812441,49745296,329.4,3629.0
3153,43257.3,12,4630137710,3900798867,1167.3,13638.0
3154,43259.4,12,49772747,49717981,342.8,3367.0
3155,43260.6,12,49787890,49823768,641.5,7252.0
3156,43265.6,12,49782255,610608392,142.7,1594.0
3157,43267.9,12,1021561599,49795905,854.9,11010.0
3158,43269.9,12,49745240,49772615,147.9,1678.0
3159,43269.9,12,49888300,49752579,669.6,6921.0
3160,43271.9,12,49789205,49792123,484.1,5671.0
3161,43272.5,12,4082394063,49836926,632.2,6928.0
3162,43272.9,12,49745629,49768506,276.3,3197.0
3163,43273.3,12,49829861,49759988,1282.9,17001.0
3164,43273.6,12,49776047,49809230,44.2,383.0
3165,43274.8,12,11177333923,49850092,705.9,8920.0
3166,43283.7,12,49842421,49810152,345.6,3787.0
3167,43283.8,12,1017391974,49777556,335.4,3973.0
3168,43288.1,12,49763606,642886855,639.0,7746.0
3169,43289.2,12,49870940,49805528,419.9,5097.0
3170,43289.8,12,49870270,655442840,257.9,2885.0
3171,43291.8,12,49741274,49819077,549.0,6377.0
3172,43294.3,12,49828695,49747443,461.8,6618.0
3173,43294.4,12,49783079,49750713,590.7,7082.0
3174,43295.3,12,49724395,49866203,323.4,3414.0
3175,43296.7,12,8299152846,49822473,558.7,7052.0
3176,43301.6,12,6777089504,49797006,355.9,4113.0
3177,43302.0,12,633923936,49763351,902.7,11177.0
3178,43304.7,12,49777795,49763056,146.2,1674.0
3179,43306.7,12,1004839834,11260344015,168.4,1864.0
3180,43307.4,12,9983605758,49793690,151.9,1720.0
3181,43308.8,12,49803595,49768203,478.4,5317.0
3182,43309.7,12,49745650,49765376,281.8,3214.0
3183,43311.9,12,3012429028,1394275827,166.6,1901.0
3184,43312.5,12,49787863,8496737158,899.0,11609.0
3185,43317.9,12,1381204541,49886483,264.0,2967.0
3186,43318.3,12,49773040,1484266510,728.4,9255.0
3187,43320.5,12,49719895,49745934,702.8,9102.0
3188,43321.0,12,49745193,49777560,303.9,3607.0
3189,43325.7,12,49749374,1443726990,1408.6,18488.0
3190,43326.3,12,49770423,49791736,348.4,3858.0
3191,43329.7,12,1804420109,49763901,572.0,6496.0
3192,43330.7,12,49799633,1394275827,105.7,1201.0
3193,43331.2,12,49752579,3278871310,335.3,3529.0
3194,43333.8,12,49745465,7505269058,984.7,11961.0
3195,43334.3,12,49772551,49775316,692.6,7560.0
3196,43339.4,12,49741058,49800960,831.6,9280.0
3197,43340.1,12,49845850,49765718,478.8,5730.0
3198,43340.3,12,5180966153,49794253,377.0,4567.0
3199,43341.5,12,49759499,1363151578,405.4,5241.0
3200,43343.8,12,1017489190,49846416,550.7,6877.0
3201,43345.6,12,49799817,641119865,196.3,3035.0
3202,43345.8,12,633923743,655662364,338.1,3835.0
3203,43347.1,12,49797596,49848673,309.9,3447.0
3204,43351.4,12,1364987325,49731467,728.4,8175.0
3205,43354.7,12,646065021,49768693,255.2,3101.0
3206,43354.8,12,49883336,9723923043,524.1,7825.0
3207,43359.8,12,49756474,49800282,123.7,1367.0
3208,43361.8,12,3001353534,49833236,638.1,8050.0
3209,43365.8,12,49794626,13256450867,575.0,7017.0
3210,43367.6,12,3672563449,647043925,331.1,3787.0
3211,43370.5,12,49817091,49759886,769.5,9314.0
3212,43370.6,12,49787160,5019937939,250.7,2960.0
3213,43375.2,12,49772964,647084242,478.3,6183.0
3214,43375.4,12,655442853,49773628,527.6,6171.0
3215,43378.3,12,49745225,2440761314,142.6,1575.0
3216,43386.5,12,49801673,49861137,239.1,2685.0
3217,43387.0,12,49725576,11563313321,506.5,5882.0
3218,43388.2,12,49770684,49758552,45.6,510.0
3219,43390.9,12,49763640,49788695,36.0,418.0
3220,43392.0,12,49767517,49813511,280.7,3480.0
3221,43395.8,12,4597151559,49780074,132.9,1451.0
3222,43397.2,12,3670756345,1364971555,286.8,3348.0
3223,43406.2,12,13790612928,310957741,679.3,7449.0
3224,43406.3,12,2927432297,2921295181,407.2,4647.0
3225,43407.7,12,3240030410,3627567085,590.1,7226.0
3226,43410.3,12,49772615,49773519,109.1,1185.0
3227,43411.7,12,1379471105,3001305032,350.2,3937.0
3228,43412.1,12,49741737,49801532,289.6,3165.0
3229,43419.0,12,49881497,655442805,824.7,9661.0
3230,43421.7,12,49752628,49803759,1006.1,12370.0
3231,43421.8,12,49794047,49822382,741.2,9051.0
3232,43422.5,12,11198264287,49754643,675.6,8635.0
3233,43422.8,12,49789264,49772653,251.7,2574.0
3234,43425.3,12,2896020586,49777167,837.6,10129.0
3235,43430.3,12,49745650,49769366,872.8,10721.0
3236,43434.8,12,641116194,2000698376,681.4,9905.0
3237,43435.0,12,49855611,1364961105,250.5,3017.0
3238,43441.8,12,49843596,5966168899,461.7,5509.0
3239,43443.4,12,49762225,655447492,435.4,5388.0
3240,43446.1,12,8245233135,49829354,439.1,4941.0
3241,43447.8,12,49739609,641119722,637.2,7427.0
3242,43448.2,12,49784130,262542282,248.9,2815.0
3243,43450.6,12,4635639617,2456351043,467.6,5313.0
3244,43452.6,12,11261031475,646064675,539.4,7273.0
3245,43453.1,12,49809189,2131539103,496.9,6092.0
3246,43453.8,12,647044393,49822876,764.8,8503.0
3247,43454.3,12,49774098,49782592,1049.9,11728.0
3248,43455.9,12,701602949,647043898,412.2,4549.0
3249,43456.2,12,49745465,5556599908,472.8,5280.0
3250,43457.6,12,49764271,3007425104,648.0,7682.0
3251,43457.7,12,1365013789,49819504,412.6,4625.0
3252,43458.4,12,2629963166,49804603,661.1,8284.0
3253,43458.6,12,3000430293,49841930,484.1,5266.0
3254,43462.9,12,49797192,49797223,217.0,2408.0
3255,43463.7,12,49845830,49752775,581.6,6296.0
3256,43465.3,12,49770789,49734107,117.3,1314.0
3257,43465.4,12,12292446080,49809228,505.9,5983.0
3258,43469.2,12,3672563449,49853696,162.9,1820.0
3259,43469.7,12,49771040,5325469688,684.4,8342.0
3260,43470.0,12,1060365691,49772320,675.1,7666.0
3261,43471.2,12,49745468,49775344,953.9,11976.0
3262,43473.4,12,49898275,49794206,701.2,8375.0
3263,43474.9,12,3016708830,49764980,649.0,6941.0
3264,43479.2,12,12292446080,49848161,247.3,2571.0
3265,43481.7,12,1443482419,642886855,1033.8,11472.0
3266,43484.6,12,655247775,49748296,480.3,5467.0
3267,43485.5,12,49748151,2462383188,795.1,9414.0
3268,43490.0,12,49745636,49801795,561.6,7050.0
3269,43490.4,12,3125718572,49802517,1166.5,13292.0
3270,43490.8,12,49772633,13650509861,868.9,10499.0
3271,43493.2,12,49740442,1377274926,681.2,8516.0
3272,43494.9,12,49772987,49777451,724.1,8817.0
3273,43498.6,12,49865817,49846738,134.3,1501.0
3274,43499.1,12,49845919,3995094699,173.5,1853.0
3275,43503.6,12,49767194,646031210,355.9,4491.0
3276,43505.2,12,49809200,49842505,559.5,6680.0
3277,43505.5,12,49754051,49777990,411.2,4725.0
3278,43505.9,12,1804420112,49764858,552.7,7237.0
3279,43508.0,12,1440554109,49718911,415.7,4558.0
3280,43510.9,12,49770672,49809250,99.7,1036.0
3281,43511.2,12,49745282,49752034,896.2,10867.0
3282,43512.3,12,49825108,49761250,721.7,8912.0
3283,43512.5,12,49779980,49774087,569.1,6463.0
3284,43514.4,12,3125716147,3637842788,711.2,8009.0
3285,43515.9,12,4561710230,4805685480,248.8,2772.0
3286,43518.2,12,49782369,49788050,428.3,4812.0
3287,43524.2,12,49787774,3690617654,603.4,6893.0
3288,43524.5,12,49749106,49764321,92.8,1037.0
3289,43524.6,12,49741730,3253147394,843.7,10542.0
3290,43525.3,12,49870940,1443726990,953.8,13059.0
3291,43528.1,12,49745689,49769500,642.6,7419.0
3292,43532.1,12,49800282,49826576,327.4,4599.0
3293,43535.6,12,1381307998,49732126,413.1,4530.0
3294,43538.8,12,655247775,4695979927,328.9,3893.0
3295,43539.2,12,49870940,49759164,803.3,9240.0
3296,43540.4,12,1379471024,49813511,312.2,3520.0
3297,43542.8,12,49745680,49768712,621.1,7057.0
3298,43543.3,12,1379471556,49859632,304.4,3426.0
3299,43543.7,12,49881497,1460668162,926.6,12081.0
3300,43559.8,12,3012829798,49871743,83.5,911.0
3301,43562.9,12,49772987,3900798861,802.8,9367.0
3302,43563.4,12,3001375539,49817489,306.6,3440.0
3303,43565.2,12,655247774,49776474,337.8,3807.0
3304,43566.4,12,49866935,49772589,459.9,5024.0
3305,43566.4,12,49866935,49741178,653.5,7488.0
3306,43568.5,12,3415851740,49768029,637.4,8414.0
3307,43572.6,12,49741730,49759124,88.7,1006.0
3308,43574.9,12,49752621,49715932,165.4,1755.0
3309,43578.9,12,49829250,49782082,145.4,1653.0
3310,43580.9,12,49773526,3798943047,738.4,8847.0
3311,43581.6,12,49878016,49812502,89.3,1009.0
3312,43583.0,12,13790612928,1443727105,450.1,5158.0
3313,43583.0,12,49773205,3667950074,356.7,3681.0
3314,43586.0,12,3798943055,49763644,423.9,4868.0
3315,43586.5,12,2440761314,49745305,251.6,2779.0
3316,43590.9,12,49782599,49788498,866.2,10349.0
3317,43593.4,12,49826586,49785338,493.7,6614.0
3318,43594.2,12,11261031486,1218534935,377.8,4294.0
3319,43594.7,12,49787486,49758406,346.3,4156.0
3320,43594.8,12,5180966153,49754494,804.0,8992.0
3321,43596.6,12,4975093911,601807683,225.6,2490.0
3322,43598.9,12,49764791,49720155,432.1,5799.0
3323,43600.9,12,49743972,49859960,941.1,12577.0
3324,43601.5,12,6777089507,2444588194,692.2,8739.0
3325,43603.6,12,6777089504,49741766,666.7,7947.0
3326,43603.6,12,49749379,10148005826,205.2,2426.0
3327,43608.5,12,5180966153,4453801723,248.0,3568.0
3328,43611.3,12,49869068,49890765,858.8,11051.0
3329,43612.0,12,49777712,11198779769,411.8,4678.0
3330,43613.4,12,49793729,49817917,650.2,7527.0
3331,43618.0,12,49809177,655442840,466.2,5341.0
3332,43622.9,12,2896020586,49809702,726.1,8242.0
3333,43625.3,12,49802301,49827531,366.4,4155.0
3334,43627.6,12,49753516,49759112,230.4,2518.0
3335,43627.8,12,2927473060,49773597,450.5,4540.0
3336,43631.6,12,9768681893,49821922,994.3,11394.0
3337,43639.3,12,49776416,49840782,280.1,3085.0
3338,43642.7,12,701602949,49788157,502.1,5612.0
3339,43646.5,12,49745243,49789905,234.1,2570.0
3340,43648.0,12,641054075,647030734,436.7,4899.0
3341,43648.6,12,49745628,49776728,835.5,10026.0
3342,43651.2,12,1381204541,8596263644,414.1,4542.0
3343,43652.3,12,49730129,49734130,499.4,6046.0
3344,43654.5,12,49720045,49789520,103.5,1144.0
3345,43658.6,12,49731621,49849432,768.4,9470.0
3346,43658.7,12,49820583,645963249,428.8,4776.0
3347,43660.4,12,49769187,49763463,537.5,5869.0
3348,43662.9,12,1381216023,3278871310,815.2,8989.0
3349,43664.9,12,12232117844,49859694,305.0,3274.0
3350,43667.0,12,5128694815,49825124,249.7,3822.0
3351,43667.1,12,49793549,49778902,390.2,4335.0
3352,43668.1,12,641116203,5563919715,422.5,4835.0
3353,43670.3,12,4561710231,49787785,150.6,1736.0
3354,43672.3,12,49770639,49816494,152.2,1683.0
3355,43676.6,12,49810122,49820527,613.5,7082.0
3356,43677.2,12,49762379,49780097,166.2,1846.0
3357,43680.6,12,49787486,8903139403,325.7,4184.0
3358,43682.0,12,3672563449,705729431,318.3,3582.0
3359,43682.1,12,49772747,49802630,125.6,1398.0
3360,43682.3,12,49779980,49756545,620.2,7014.0
3361,43686.2,12,49748460,49759085,707.2,7979.0
3362,43687.0,12,49793566,49845895,85.4,880.0
3363,43689.7,12,49787453,49837502,381.5,4338.0
3364,43691.8,12,49794626,49774087,969.3,11644.0
3365,43692.6,12,49745208,2432116752,518.6,5778.0
3366,43695.2,12,49725576,647026143,63.6,738.0
3367,43696.4,12,3016605388,49841768,161.7,1868.0
3368,43697.2,12,1381212154,49801246,690.5,7511.0
3369,43697.8,12,49797596,9579235933,461.2,5212.0
3370,43699.9,12,49837606,49759627,802.4,10117.0
3371,43700.4,12,4635639617,7554685042,345.2,3917.0
3372,43701.8,12,49782130,49742320,360.9,4142.0
3373,43704.6,12,3670756359,49798166,569.6,7127.0
3374,43705.6,12,3001288930,3372448421,847.0,9859.0
3375,43709.2,12,49824264,2602417947,384.8,4710.0
3376,43712.2,12,49793411,2921295164,453.5,5728.0
3377,43712.8,12,49825409,3798943052,543.8,6616.0
3378,43715.5,12,49774098,49813480,424.4,4719.0
3379,43715.9,12,958991607,49769313,586.3,7385.0
3380,43716.0,12,49740442,1484481494,429.5,4769.0
3381,43716.1,12,3669554865,1013396332,495.7,6248.0
3382,43721.9,12,49740442,49792806,192.3,2439.0
3383,43727.2,12,49788610,641112578,688.2,7993.0
3384,43727.8,12,49770423,49778456,214.4,2223.0
3385,43735.0,12,49822928,49735269,808.3,9302.0
3386,43736.3,12,3669554857,49825445,645.5,7225.0
3387,43739.4,12,49724395,13759882747,764.5,8637.0
3388,43742.3,12,49782369,4325552566,464.0,5516.0
3389,43744.7,12,8288816498,49792973,909.4,9962.0
3390,43748.9,12,3000430293,49803116,458.8,5434.0
3391,43749.2,12,1381307996,49745455,436.4,4925.0
3392,43750.1,12,49745651,49731670,577.7,6740.0
3393,43751.2,12,49745247,641054075,324.0,3694.0
3394,43752.7,12,49762191,1484482233,518.9,6689.0
3395,43752.7,12,49787616,641965169,443.7,6112.0
3396,43755.1,12,49845837,49795355,528.7,6054.0
3397,43755.3,12,1645991534,49810451,428.5,4762.0
3398,43755.5,12,49777712,1443727085,579.5,6590.0
3399,43756.0,12,49787160,12937946005,500.4,5784.0
3400,43760.4,12,655661924,49836999,615.4,8151.0
3401,43761.6,12,49778050,49825128,216.4,2361.0
3402,43762.5,12,3388139632,5558800270,512.9,5535.0
3403,43762.6,12,6796840442,1618429530,223.4,2460.0
3404,43765.2,12,12292446080,49717965,924.9,10998.0
3405,43766.8,12,49809177,49749281,833.9,11042.0
3406,43767.1,12,1499921620,49793595,342.2,3944.0
3407,43767.4,12,49770423,647043876,194.5,2130.0
3408,43769.4,12,49745193,49748801,199.4,2239.0
3409,43770.7,12,5180966153,4618716073,380.1,4602.0
3410,43775.1,12,49770708,49795422,815.5,9978.0
3411,43777.4,12,49772615,5925999723,787.3,10081.0
3412,43781.6,12,49842421,49793843,554.0,6998.0
3413,43781.7,12,49758271,49849529,332.8,4093.0
3414,43785.9,12,49740442,649839304,642.4,8019.0
3415,43787.4,12,49772633,49832850,51.1,575.0
3416,43788.3,12,49828695,646190646,368.1,5598.0
3417,43791.3,12,49764271,49783121,591.0,7172.0
3418,43791.8,12,958991607,655442856,458.1,5224.0
3419,43794.3,12,49816382,3376996938,135.8,1563.0
3420,43795.9,12,49777696,49741182,512.6,5849.0
3421,43796.3,12,49782277,3373614233,700.8,8406.0
3422,43802.2,12,9676179707,3286086571,454.7,5235.0
3423,43802.5,12,1013429968,1482962007,1070.2,13340.0
3424,43810.9,12,49809721,49755550,726.8,9173.0
3425,43815.6,12,49743231,13733853857,845.3,12331.0
3426,43818.7,12,12974478437,1443727202,586.2,7003.0
3427,43819.8,12,49848293,49728828,958.7,12727.0
3428,43820.5,12,49729179,49787926,336.5,3835.0
3429,43825.6,12,655661924,3378222917,252.1,2946.0
3430,43829.3,12,49740442,49764877,56.2,575.0
3431,43829.7,12,49752628,49763997,672.5,8263.0
3432,43830.0,12,49764791,49728611,142.4,1574.0
3433,43833.1,12,1014110633,49764352,281.0,3145.0
3434,43835.2,12,49882753,647628019,203.6,2280.0
3435,43835.3,12,49773647,49837683,434.0,4877.0
3436,43840.1,12,49809698,49844434,257.0,3163.0
3437,43841.3,12,49740442,49826564,179.5,1976.0
3438,43841.5,12,1618429530,2440761314,397.5,5223.0
3439,43844.1,12,49852777,49746274,664.4,7565.0
3440,43849.1,12,49855611,49773597,355.2,4126.0
3441,43849.2,12,49780074,655442822,356.6,3996.0
3442,43849.3,12,49743231,49790881,388.2,4123.0
3443,43851.6,12,49756474,49742293,199.2,2330.0
3444,43853.2,12,49770680,49770633,162.1,1831.0
3445,43854.2,12,2502976209,49789985,854.4,10000.0
3446,43854.5,12,49789376,646031210,704.5,8689.0
3447,43858.5,12,1364987325,655442839,361.2,4079.0
3448,43862.9,12,4325552565,49797051,130.3,1463.0
3449,43864.0,12,49855611,3667950075,612.4,7172.0
3450,43864.1,12,49741274,1013367228,518.0,5939.0
3451,43867.9,12,3372235139,653947551,1040.7,11748.0
3452,43868.4,12,49748212,49754870,190.0,2102.0
3453,43871.2,12,49758271,818298885,596.6,6775.0
3454,43872.3,12,49793566,1462032494,620.6,9147.0
3455,43872.3,12,641939501,49800665,783.7,9866.0
3456,43875.1,12,49741095,49847505,209.0,2247.0
3457,43875.8,12,49776427,49734616,726.5,8121.0
3458,43876.3,12,49741095,49758696,529.4,6858.0
3459,43879.6,12,49754058,49843101,592.9,7102.0
3460,43880.3,12,49797586,1443726989,902.3,12276.0
3461,43883.2,12,49800238,49772296,1036.2,12124.0
3462,43884.2,12,49789337,3370866945,109.9,1241.0
3463,43886.3,12,49767194,1360048319,688.8,8330.0
3464,43886.6,12,49763104,49778332,638.4,8533.0
3465,43887.2,12,8461692431,49787128,166.2,2154.0
3466,43892.3,12,2440761314,49770672,181.6,2044.0
3467,43896.2,12,49748151,1243973909,680.7,8140.0
3468,43897.7,12,49772987,49886287,480.0,5917.0
3469,43901.4,12,49825108,1443727011,635.7,9466.0
3470,43902.1,12,49743415,49761382,118.4,1297.0
3471,43902.5,12,49817499,49772874,362.5,4122.0
3472,43902.9,12,49870940,49795992,676.0,9557.0
3473,43904.8,12,49743231,1364961100,574.1,6398.0
3474,43908.0,12,647043625,641965187,294.3,4421.0
3475,43909.1,12,12529163241,1485037069,919.9,12497.0
3476,43916.2,12,11177333923,3665462749,550.2,6406.0
3477,43921.0,12,49770423,49773679,722.3,8574.0
3478,43922.4,12,49770789,49786358,652.8,7678.0
3479,43923.7,12,49752632,3665019990,539.9,6273.0
3480,43925.6,12,49859632,49840739,692.1,9199.0
3481,43926.1,12,3669554866,49842903,510.8,6379.0
3482,43928.3,12,49820583,5354789656,537.0,5878.0
3483,43928.9,12,49745677,49795928,827.2,9375.0
3484,43929.6,12,49802545,8512220304,102.5,1331.0
3485,43929.8,12,49809715,49745365,364.7,3971.0
3486,43931.3,12,49829250,49777677,170.8,1963.0
3487,43933.3,12,1364989296,49757541,322.8,3757.0
3488,43938.2,12,49876468,49752851,766.8,9380.0
3489,43943.9,12,49774794,49732924,740.0,9276.0
3490,43946.5,12,49770423,49802245,916.2,10175.0
3491,43946.5,12,49772633,49762894,725.9,8141.0
3492,43951.1,12,49776112,49821610,722.0,8171.0
3493,43951.4,12,49799643,49748318,543.4,6162.0
3494,43954.0,12,1379471556,49731508,173.0,1952.0
3495,43955.1,12,5320434814,10992137994,364.2,4067.0
3496,43956.7,12,3608395904,3381778775,801.5,9978.0
3497,43960.3,12,49809177,1364961088,227.0,2561.0
3498,43960.4,12,49745468,49808583,94.1,1067.0
3499,43960.8,12,3012429028,49797713,398.4,4442.0
3500,43961.8,12,49794047,49727637,420.1,6390.0
3501,43965.6,12,3027665453,1484481543,455.6,5233.0
3502,43971.6,12,49787453,49716219,681.4,8270.0
3503,43974.3,12,49774098,642044249,538.3,8116.0
3504,43975.3,12,49782349,641107749,625.4,7133.0
3505,43979.0,12,5698252199,49746639,272.5,2912.0
3506,43979.9,12,774340109,49734616,300.8,3384.0
3507,43984.1,12,641116273,49758241,527.8,5793.0
3508,43984.2,12,49765155,1364072693,357.7,4083.0
3509,43986.3,12,49853085,49767970,301.2,3533.0
3510,43989.4,12,49773597,1004313285,311.1,3399.0
3511,43991.6,12,2927432297,11263240807,210.4,2362.0
3512,43992.2,12,655442853,3366676340,744.0,9017.0
3513,43992.5,12,49787890,49768161,354.7,3922.0
3514,43995.3,12,49780562,49806127,837.5,10146.0
3515,43997.6,12,49816382,49732193,246.6,2734.0
3516,43998.1,12,49827853,49716879,945.3,12746.0
3517,44002.9,12,49839137,49896765,646.5,7218.0
3518,44010.3,12,3012829811,49767123,211.8,2359.0
3519,44010.9,12,49770640,49800101,690.2,8154.0
3520,44012.3,12,49784130,49779907,212.3,2394.0
3521,44012.8,12,9136825813,2921295523,544.7,6441.0
3522,44014.3,12,1364989296,49764352,258.4,3121.0
3523,44021.1,12,49745465,1482962007,956.5,11675.0
3524,44021.9,12,6796840442,49745377,754.4,8942.0
3525,44022.4,12,49767517,49745193,402.1,4532.0
3526,44035.5,12,1379505588,49767451,413.3,4611.0
3527,44043.2,12,49753014,633923743,369.7,4215.0
3528,44043.5,12,1379496002,49795992,619.5,8451.0
3529,44043.7,12,2927432297,49832844,212.0,2370.0
3530,44047.6,12,49740448,49829936,441.5,5595.0
3531,44047.7,12,49762191,1493824963,418.9,5875.0
3532,44050.6,12,3007042409,49757879,909.3,11520.0
3533,44050.6,12,3012429028,49837243,673.0,8497.0
3534,44050.9,12,1804420112,49790968,118.6,1287.0
3535,44052.0,12,1365050114,49748627,518.6,6259.0
3536,44052.7,12,774340109,49768708,291.5,3208.0
3537,44055.8,12,1379495867,49817394,235.9,2686.0
3538,44056.2,12,4561710230,9647428770,101.0,1129.0
3539,44065.7,12,49774081,10921172728,800.3,9770.0
3540,44067.5,12,49758271,641112576,593.4,6814.0
3541,44069.4,12,49762210,49790298,605.2,6697.0
3542,44069.4,12,4935980603,49746560,733.4,9329.0
3543,44073.5,12,49801673,4365477286,355.5,4163.0
3544,44073.6,12,1379471024,49773921,475.8,5385.0
3545,44074.0,12,49888809,1367470208,466.7,5102.0
3546,44078.6,12,1484481512,49770661,466.7,5421.0
3547,44080.4,12,9800726207,49750488,552.2,7742.0
3548,44083.0,12,655247774,49877664,737.9,9172.0
3549,44085.3,12,655442838,49795422,507.8,6472.0
3550,44087.3,12,6777089507,9425958830,745.7,9094.0
3551,44089.4,12,49764251,49854164,325.4,3801.0
3552,44092.4,12,49841029,49762957,320.9,3565.0
3553,44095.3,12,49750332,49792806,180.0,2282.0
3554,44096.0,12,1381307995,49845895,217.5,2369.0
3555,44096.1,12,642885424,1488054227,1072.4,13863.0
3556,44100.0,12,1366261587,3001305032,326.1,4393.0
3557,44100.6,12,49797192,638789448,312.8,3478.0
3558,44101.4,12,49793983,49832899,500.4,5474.0
3559,44102.2,12,1240476057,49747486,395.7,5011.0
3560,44106.2,12,49764791,3670756358,294.7,3358.0
3561,44108.1,12,3669554857,49835163,931.1,11091.0
3562,44117.2,12,49771469,49822338,782.4,9355.0
3563,44118.1,12,49782369,12532857266,420.2,4376.0
3564,44118.8,12,49776461,49715970,758.8,8829.0
3565,44120.8,12,49777792,49746130,728.4,8674.0
3566,44121.4,12,49773581,6438732905,82.6,923.0
3567,44124.0,12,49844851,2000698377,712.8,10606.0
3568,44125.3,12,3005239459,49806844,759.3,9721.0
3569,44126.4,12,7494204321,49758541,317.2,3558.0
3570,44126.6,12,49809177,49767991,513.9,5644.0
3571,44130.9,12,49787785,49809694,499.1,5738.0
3572,44133.4,12,3378110162,49755530,606.4,7890.0
3573,44135.3,12,49774081,6771799208,211.5,2341.0
3574,44142.0,12,1502527108,49841754,541.9,6710.0
3575,44148.0,12,49740442,49760029,513.2,6075.0
3576,44148.8,12,49800238,49716098,975.0,11340.0
3577,44149.6,12,49770640,49826524,351.3,4452.0
3578,44150.5,12,49824719,49797973,667.1,7707.0
3579,44154.1,12,49793411,49763587,468.0,5970.0
3580,44154.3,12,49775993,49890377,229.6,2554.0
3581,44162.4,12,49756373,49842949,77.5,861.0
3582,44164.4,12,49769187,49721268,650.1,7357.0
3583,44166.6,12,774340109,49877844,132.4,1526.0
3584,44174.7,12,49749855,49813532,780.7,10252.0
3585,44175.3,12,49745455,49786941,453.5,5065.0
3586,44176.6,12,49803595,3657249999,883.2,10148.0
3587,44177.0,12,49745677,49757901,645.0,7498.0
3588,44177.2,12,49763606,1486632795,890.1,11777.0
3589,44181.0,12,4303519741,49761364,299.1,3587.0
3590,44182.6,12,49762191,8528073259,82.5,855.0
3591,44182.6,12,49773923,49747282,645.1,7139.0
3592,44183.3,12,49762191,3012829798,101.7,1156.0
3593,44184.6,12,49881497,49813381,463.6,5468.0
3594,44185.3,12,49793773,49897234,541.0,6383.0
3595,44185.9,12,3012829798,49758552,171.5,1970.0
3596,44187.1,12,4807040760,49828453,303.5,3487.0
3597,44187.2,12,49820583,49825445,570.5,6495.0
3598,44187.3,12,642563716,12937946006,341.9,3650.0
3599,44187.3,12,3672563449,49745693,153.2,1763.0
3600,44188.7,12,1379471223,49778454,584.1,6462.0
3601,44189.6,12,49770680,49851753,388.7,4318.0
3602,44189.8,12,49741274,49759080,566.0,6403.0
3603,44189.9,12,1362307924,958981230,439.2,4919.0
3604,44192.3,12,49764791,49781877,812.2,10391.0
3605,44192.4,12,49865817,49770179,330.6,3935.0
3606,44195.7,12,49821658,49817406,338.4,4842.0
3607,44199.0,12,49789379,49801232,177.6,2062.0
3608,44199.7,12,49894130,9752208329,619.6,8325.0
3609,44201.1,12,3669554855,49767423,219.8,2332.0
3610,44201.3,12,49843692,49764487,531.8,5932.0
3611,44201.4,12,655661924,49820527,470.4,5476.0
3612,44203.0,12,3378222897,13650509878,582.9,7468.0
3613,44203.4,12,49825409,1466232612,1203.4,14535.0
3614,44204.4,12,49764791,49773929,474.7,5384.0
